id,Title,Embedding_10d,Danceability,Energy,Valence,Loudness,Speechiness,Acousticness,Instrumentalness
1VuAamHM7P3VQQEXYGG3Uu,Joy To The World,"0.1129,0.0261,0.1150,0.0938,-0.0617,-0.0202,0.2225,0.1233,-0.2483,-0.1796",0.47668393782383445,0.267260579064588,0.6641870350690756,0.5408308161871422,0.011400651465798044,0.822937625754527,0.0
1Wf14bTyb6UeKojy8ykPYm,Happy Holiday / The Holiday Season,"0.0970,0.0482,0.1031,0.0913,-0.0665,0.0054,0.2292,0.1695,-0.2152,-0.1695",0.3588082901554406,0.3396436525612472,0.7045696068012752,0.3871963002604899,0.01954397394136808,0.8299798792756538,0.0
1XGmzt0PVuFgQYYnV2It7A,Payphone,"0.0834,0.0206,0.0561,0.0395,-0.0241,-0.0278,0.1882,0.1148,-0.2142,-0.1441",0.7227979274611401,0.7293986636971047,0.5398512221041446,0.7861217827663924,0.029315960912052116,0.019114688128772633,0.0
1XUXrNFoi9ixlH3fn8MRXQ,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)","0.0437,0.0702,0.0420,0.0498,-0.0085,-0.0100,0.1178,0.0795,-0.1393,-0.0935",0.6865284974093265,0.6503340757238308,0.25504782146652505,0.9997683930793736,0.1465798045602606,0.12977867203219315,0.0
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,"0.0637,0.0082,0.0785,0.0588,-0.0757,0.0010,0.1339,0.0670,-0.2064,-0.1308",0.4740932642487049,0.5044543429844098,0.3241232731137089,0.7627522757168207,0.009771986970684036,0.7816901408450704,0.0
1aOl53hkZGHkl2Snhr7opL,How Do I Say Goodbye,"0.0511,0.0886,0.0627,-0.0182,0.0147,0.0212,0.0670,-0.0033,-0.1386,-0.0372",0.27849740932642497,0.6057906458797327,0.37832093517534543,0.7199229890328147,0.07166123778501629,0.21529175050301808,0.0
1aUq8rjW1EwkAkMri4VfJy,LOKERA,"0.0257,0.0572,0.0343,-0.0369,0.0184,0.0271,0.1377,0.0210,-0.1243,-0.0797",0.8432642487046634,0.811804008908686,0.5759829968119022,0.9998390347451699,0.03745928338762215,0.21428571428571427,0.0
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,"0.0416,0.0348,0.1174,0.0007,-0.0130,-0.0440,0.1788,0.1114,-0.2058,-0.1378",0.4870466321243525,0.4710467706013364,0.4112646121147715,0.584904107048692,0.35993485342019543,0.05030181086519114,0.0
1bzRhnrWU1l1u4Bby9ZbfQ,Nosso Quadro,"-0.0140,0.0246,0.0785,0.0221,-0.0101,0.0382,0.0894,0.0537,-0.1478,-0.0709",0.6528497409326426,0.6826280623608018,0.6046758767268864,0.7857219242807534,0.2817589576547232,0.3319919517102616,0.0
1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,"-0.0231,0.0141,0.0831,-0.0756,0.0341,-0.0318,0.1326,0.0048,-0.1046,-0.0841",0.1787564766839379,0.7126948775055679,0.12539851222104148,0.821886902870775,0.017915309446254073,0.14285714285714282,0.0
1dGr1c8CrMLDpV6mPbImSI,Lover,"0.0942,0.0261,0.1141,0.0342,-0.0247,-0.0115,0.1944,0.1529,-0.2377,-0.1369",0.22538860103626945,0.4966592427616927,0.4420828905419767,0.6630986553514415,0.11237785016286649,0.49496981891348085,0.0
1dMyIigB6MDsfD3xuG6TbO,Média Boa - Ao Vivo,"-0.0511,0.0065,0.0961,-0.0042,0.0210,-0.0355,0.0964,0.0554,-0.0979,-0.0909",0.6360103626943008,0.809576837416481,0.736450584484591,0.8366816668394202,0.07003257328990228,0.3843058350100603,0.0
1daDRI9ahBonbWD8YcxOIB,Angels Like You,"0.0688,0.0480,0.0838,0.0890,-0.0333,-0.0059,0.2176,0.1298,-0.2488,-0.1638",0.6308290155440417,0.6069042316258352,0.48565356004250804,0.8206873274138579,0.013029315960912051,0.09859154929577464,0.0
1dm6z1fWB0cErMszU25dy2,Después de la Playa,"0.0646,0.0782,0.0264,-0.0509,0.0422,0.0484,0.1575,0.1063,-0.1980,-0.0976",0.4909326424870467,0.8975501113585745,0.6057385759829969,0.8568523060038795,0.46254071661237783,0.3581488933601609,0.0
1dtIaSlyrLI04sqYa8nLyN,Rudolph the Red-Nosed Reindeer,"0.0918,0.0735,0.1006,0.0933,-0.0484,-0.0190,0.2004,0.1076,-0.2193,-0.1514",0.5751295336787566,0.06904231625835189,0.6429330499468652,0.3754671180150775,0.04397394136807818,0.8883299798792756,0.0
1dw7qShk971xMD6r6mA4VN,PERO TÚ,"0.0356,0.0202,0.0811,-0.0027,0.0492,0.0616,0.1413,0.0654,-0.1317,-0.0692",0.8756476683937827,0.7717149220489978,0.6843783209351755,0.7973178203642861,0.4364820846905537,0.3963782696177062,0.0
1dzQoRqT5ucxXVaAhTcT0J,Just Dance,"0.0889,0.0580,0.0858,0.0927,-0.0445,-0.0175,0.1526,0.1192,-0.1536,-0.0881",0.8251295336787566,0.7149220489977728,0.7523910733262488,0.7982063947768173,0.013029315960912051,0.026156941649899394,0.0
1eIXYZWEfJO3Na2LCCnIJE,Love Language,"0.1146,0.0108,0.0873,0.0782,-0.0505,0.0069,0.2462,0.1631,-0.2394,-0.1365",0.6761658031088085,0.18262806236080179,0.5398512221041446,0.5494944167093219,0.08957654723127036,0.8581488933601609,0.0
1fEo7EnPl1LEn0CAy1xPL5,Have Yourself A Merry Little Christmas,"0.0777,0.0316,0.0556,0.0469,-0.0152,-0.0109,0.1826,0.1461,-0.2542,-0.1885",0.0,0.17371937639198218,0.06057385759829968,0.4487300783282787,0.016286644951140065,0.970824949698189,0.4062153163152053
1fXnu2HzxbDtoyvFPWG3Bw,Stand By Me (feat. Morgan Wallen),"0.0687,0.0132,0.0210,0.0562,-0.0389,-0.0017,0.1883,0.1256,-0.1518,-0.1215",0.739637305699482,0.5400890868596881,0.6036131774707758,0.6567009195812166,0.017915309446254073,0.05935613682092555,0.0
1fjOitI0vZ41P63p1MQLcc,I'll Be Home For Christmas - Single Version,"0.0978,0.0264,0.1049,0.0525,-0.0383,-0.0479,0.2344,0.1558,-0.2327,-0.1515",0.07124352331606221,0.0,0.14984059511158343,0.32610680939896686,0.017915309446254073,0.7112676056338028,0.0
1foCxQtxBweJtZmdxhEHVO,Santa Baby (with Henri René & His Orchestra),"0.0830,0.0311,0.0583,0.0282,-0.0520,-0.0220,0.1328,0.1303,-0.1871,-0.1066",0.6670984455958551,0.0467706013363029,0.48140276301806584,0.45144023028649893,0.06188925081433225,0.9074446680080482,0.0
1ga4PztXOIw1yBbdUt2X8v,GATÚBELA,"0.0509,0.0448,0.0790,-0.0214,0.0064,0.0473,0.1547,0.0571,-0.1549,-0.0799",0.5725388601036271,0.8474387527839644,0.3241232731137089,0.8744905080926247,0.5912052117263843,0.26458752515090544,0.0
1haJsMtoBhHfvuM7XWuT3W,El Azul,"0.0671,0.0266,0.0919,0.0073,-0.0318,0.0106,0.1216,0.0769,-0.1168,-0.0221",0.4831606217616582,0.61358574610245,0.8575982996811903,0.6853574443853492,0.052117263843648204,0.22736418511066395,0.0
1iyvRYYAeuJhrsxTsQW9fh,Peso a Peso,"0.0538,0.0291,0.0584,0.0132,-0.0103,0.0025,0.1412,0.0957,-0.1795,-0.1254",0.36787564766839387,0.6035634743875279,0.5281615302869289,0.760886269450505,0.4837133550488599,0.5674044265593561,0.0
1jHgfC8T5KxUyC5Ldw6lk9,Zo De Perigo,"-0.0278,0.0418,0.1124,0.0871,0.0768,-0.0131,0.0931,0.1021,-0.1337,-0.1411",0.8031088082901557,0.7461024498886415,0.991498405951116,0.7506232349857691,0.01954397394136808,0.7525150905432595,0.0
1lRtH4FszTrwwlK5gTSbXO,AMG,"0.0343,0.0457,0.0341,0.0279,-0.0078,0.0360,0.1121,0.0573,-0.0759,-0.0376",0.7603626943005183,0.7048997772828508,0.7959617428267801,0.7041952219310116,0.1205211726384365,0.15291750503018106,0.0
1m0UFnuTktOkksvjbF9z0m,Ramenez la coupe à la maison,"-0.0221,0.0678,0.0826,-0.0290,0.0208,-0.0403,0.0192,-0.0372,-0.0807,-0.0604",0.80699481865285,0.6280623608017818,0.8150903294367695,0.7228552845941678,0.02768729641693811,0.03621730382293762,0.0
1mH6tZC6iXIHPI6EixCwxw,I Wish It Could Be Christmas Everyday,"0.0528,0.0808,0.0920,0.0633,0.0191,-0.0092,0.1584,0.1506,-0.1679,-0.1309",0.2564766839378239,0.9097995545657017,0.5217853347502658,0.9996715384684077,0.04723127035830618,0.004024144869215291,0.0
1mW1e6QAGPnhMbJoDTCLS3,"Diablo, Qué Chimba","0.0270,0.0358,0.0492,0.0116,0.0210,0.0167,0.1219,0.0697,-0.1367,-0.1054",0.906735751295337,0.6692650334075724,0.4973432518597237,0.8516541456905717,0.07003257328990228,0.26156941649899396,0.0
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,"0.0716,0.0555,0.1275,0.0362,-0.0120,-0.0198,0.1846,0.1366,-0.2198,-0.1537",0.38989637305699487,0.579064587973274,0.4038257173219979,0.6838468678840461,0.009771986970684043,0.09557344064386317,0.0
1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande),"0.0192,0.0293,0.0823,-0.0091,-0.0348,-0.0278,0.2139,0.1139,-0.2116,-0.1397",0.6023316062176168,0.8106904231625834,0.5908607863974495,0.7935858078316549,0.016286644951140065,0.0221327967806841,0.0
1odExI7RdWc4BT515LTAwj,Daylight,"0.1016,0.0622,0.0603,0.0958,-0.0193,0.0101,0.1788,0.1251,-0.2314,-0.1442",0.41839378238341984,0.3708240534521159,0.3049946865037195,0.5789950872053592,0.017915309446254073,0.835010060362173,0.0
1pacwLXyRO47ka0v6LTIiY,Raindrops (Insane) [with Travis Scott],"0.0930,0.0468,0.0948,0.0454,-0.0294,-0.0140,0.2464,0.1594,-0.2050,-0.1509",0.7914507772020728,0.4922048997772829,0.09139213602550479,0.7345400381189536,0.03257328990228013,0.10362173038229375,0.0
1piak4R3yW4otWWyaSqyCH,El Tsurito,"0.0294,0.0089,0.0475,-0.0079,-0.0139,0.0301,0.1073,0.0672,-0.0738,-0.0233",0.617875647668394,0.7839643652561248,0.8395324123273115,0.7157466892939177,0.10260586319218241,0.25754527162977864,0.0
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,"0.0782,0.0415,0.0913,0.0334,0.0153,-0.0492,0.1514,0.1625,-0.1789,-0.0974",0.6852331606217618,0.7026726057906458,0.9181721572794901,0.795807243862983,0.03908794788273616,0.2997987927565392,0.0
1rXq0uoV4KTgRN64jXzIxo,One Thing At A Time,"0.1125,0.0178,0.0555,0.0653,-0.0577,0.0053,0.2292,0.1322,-0.2260,-0.1528",0.5544041450777205,0.9097995545657017,0.9341126461211479,0.7710160177533613,0.011400651465798044,0.005030181086519115,0.0
1rpfEeYbtYDcnLWSBZBmNH,Wildcard,"0.0688,0.0480,0.0838,0.0890,-0.0333,-0.0059,0.2176,0.1298,-0.2488,-0.1638",0.6968911917098447,0.6447661469933186,0.20722635494155156,0.7215668516959974,0.045602605863192175,0.11670020120724346,0.14983351831298558
1rv46mRwDqMEhOBZ7vODg3,It's Beginning to Look a Lot like Christmas,"0.0057,0.0431,0.1177,-0.0469,0.0272,0.0080,0.1371,0.0042,-0.0999,-0.0879",0.18911917098445602,0.1403118040089087,0.3379383634431457,0.49906781879817375,0.017915309446254073,0.8853118712273641,0.0
1rydhdFtKe2CRkiaVb7aGF,the BLACK seminole.,"0.0532,0.0697,0.1021,0.0660,-0.0731,0.0099,0.2047,0.1546,-0.2408,-0.1747",0.15155440414507776,0.5122494432071271,0.07013815090329437,0.7450696449074489,0.016286644951140065,0.06338028169014084,0.3817980022197558
1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),"0.0543,0.0549,0.0490,0.0524,-0.0188,-0.0052,0.1130,0.0781,-0.1562,-0.1049",0.7953367875647671,0.7850779510022272,0.8225292242295432,0.769105582766419,0.022801302931596087,0.43158953722334,0.0011098779134295228
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,"0.0942,0.0261,0.1141,0.0342,-0.0247,-0.0115,0.1944,0.1529,-0.2377,-0.1369",0.744818652849741,0.6748329621380846,0.5664187035069076,0.7595089791110816,0.0504885993485342,0.10362173038229375,0.0
1uN0f4NqMDcReSwXO6PLuG,Where Have You Been,"-0.0388,-0.0114,0.0315,0.0133,0.0147,-0.0040,0.0647,-0.0072,0.0009,-0.0236",0.6917098445595856,0.8351893095768376,0.432518597236982,0.9996755370532641,0.11237785016286646,0.0020120724346076456,0.022197558268590455
1uh1iaMqBdx4XyrXhssKGD,It's Beginning To Look A Lot Like Christmas,"0.0978,0.0264,0.1049,0.0525,-0.0383,-0.0479,0.2344,0.1558,-0.2327,-0.1515",0.3613989637305701,0.18040089086859687,0.5249734325185973,0.5914795577014231,0.024429967426710095,0.8742454728370221,0.0
1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,"0.0957,0.0630,0.1147,0.0859,-0.0495,0.0066,0.1840,0.1518,-0.2355,-0.1494",0.6489637305699485,0.7104677060133631,0.024442082890541977,0.7948742407298252,0.3925081433224756,0.009054325955734405,0.0011098779134295228
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night (From Barbie The Album),"0.1007,0.0389,0.1426,0.0202,0.0009,0.0043,0.1502,0.1072,-0.2207,-0.1364",0.6295336787564769,0.8329621380846325,0.7842720510095644,0.9997381815493476,0.04071661237785017,0.02112676056338028,0.0
1vcJdUJDM2NVXBsGncmLyh,Keith Whitley,"0.1125,0.0178,0.0555,0.0653,-0.0577,0.0053,0.2292,0.1322,-0.2260,-0.1528",0.17746113989637313,0.6636971046770601,0.20297555791710947,0.8059814208864657,0.00814332247557003,0.0885311871227364,0.0
1vvcEHQdaUTvWt0EIUYcFK,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)","0.0437,0.0702,0.0420,0.0498,-0.0085,-0.0100,0.1178,0.0795,-0.1393,-0.0935",0.6865284974093265,0.6503340757238308,0.25504782146652505,0.9997683930793736,0.1465798045602606,0.12977867203219315,0.0
1wTopxO5eQBpxrBXPSbsUn,A&W,"0.0880,0.0585,0.1138,0.0632,-0.0330,-0.0404,0.2105,0.1668,-0.2429,-0.1933",0.2992227979274612,0.16815144766146992,0.10308182784272053,0.9993076672464761,0.1905537459283388,0.6509054325955734,0.4739178690344062
1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),"0.0562,0.0358,0.0895,0.0169,-0.0085,-0.0210,0.1275,0.1233,-0.1682,-0.1167",0.6191709844559588,0.2472160356347439,0.1657810839532412,0.4010136323753508,0.024429967426710095,0.6941649899396377,0.0011098779134295228
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,"0.0976,0.0621,0.0851,0.0515,-0.0424,-0.0394,0.2134,0.1528,-0.2127,-0.1273",0.5000000000000001,0.49777282850779514,0.1902231668437832,0.5284352031323314,0.011400651465798044,0.4557344064386318,0.008879023307436182
1xUnvxp9DFrpwXnO0RHKUp,Cookies N' Cream (feat. ANNA & Sfera Ebbasta),"0.0640,-0.0197,0.0527,0.0318,0.0222,0.0052,0.0156,0.0248,-0.0570,0.0116",0.5012953367875649,0.6269487750556794,0.5781083953241233,0.7611528417742643,0.35993485342019543,0.3722334004024144,0.0
1xs8bOvm3IzEYmcLJVOc34,Rush,"0.0541,0.0987,0.0205,0.0233,0.0947,-0.0011,0.0357,-0.0297,0.0051,-0.0103",0.7862694300518137,0.45211581291759473,0.36556854410201917,0.6425725864219698,0.06514657980456026,0.03722334004024144,0.0011098779134295228
1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,"0.0942,0.0261,0.1141,0.0342,-0.0247,-0.0115,0.1944,0.1529,-0.2377,-0.1369",0.7940414507772023,0.200445434298441,0.13390010626992566,0.5069761310697019,0.5977198697068404,0.17404426559356134,0.0
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,"0.1041,0.0512,0.0812,0.0571,-0.0264,-0.0400,0.2031,0.1178,-0.2496,-0.1899",0.7707253886010365,0.6592427616926503,0.6429330499468652,0.7481352266306817,0.19218241042345274,0.03722334004024144,0.0
1yHVHoz6Ny29gbbWJYVnFt,Heaven,"0.1027,-0.0319,0.0614,-0.0500,-0.0129,0.0079,0.0094,0.0764,-0.1013,-0.0506",0.5000000000000001,0.7394209354120268,0.6843783209351755,0.8451231237584671,0.004885993485342022,0.07142857142857141,0.0
1yxcKrEcxt4O03IIC25yHk,Winter Wonderland,"0.1128,0.0675,0.0673,0.0397,-0.0200,-0.0339,0.1958,0.1608,-0.2127,-0.1457",0.34715025906735764,0.3964365256124722,0.583421891604676,0.5843709624011733,0.02768729641693811,0.8762575452716297,0.0
1z9kQ14XBSN0r2v6fx4IdG,Diamonds,"-0.0388,-0.0114,0.0315,0.0133,0.0147,-0.0040,0.0647,-0.0072,0.0009,-0.0236",0.4909326424870467,0.6826280623608018,0.37832093517534543,0.9997386258365538,0.03745928338762215,0.0010060362173038228,0.0
1zi7xx7UVEFkmKfv06H8x0,One Dance,"0.0364,0.0239,0.0357,0.0126,0.0124,-0.0053,0.0464,-0.0103,-0.0928,-0.0672",0.7862694300518137,0.5879732739420935,0.3538788522848035,0.7507565211476488,0.0504885993485342,0.008048289738430582,0.0022197558268590455
1zsPaEkglFvxjAhrM8yhpr,Hey Mor,"0.0589,0.0389,0.0707,0.0271,0.0169,0.0327,0.1524,0.0959,-0.1573,-0.1024",0.9274611398963734,0.5478841870824054,0.3846971307120086,0.7017072135759241,0.4332247557003257,0.0030181086519114686,0.0
1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,"0.0376,0.0247,0.0783,0.0478,0.0019,-0.0301,0.1152,0.0836,-0.1099,-0.0744",0.7111398963730572,0.744988864142539,0.5982996811902233,0.8006944031319048,0.024429967426710095,0.02515090543259557,0.0011098779134295228
20on25jryn53hWghthWWW3,Do It To It,"0.0595,0.0083,0.0743,0.0476,-0.0291,0.0169,0.1436,0.1310,-0.1893,-0.1357",0.8665803108808293,0.789532293986637,0.6376195536663125,0.6328871253253792,0.10749185667752444,0.02112676056338028,0.05993340732519423
21jGcNKet2qwijlDFuPiPb,Circles,"0.0700,0.0336,0.0622,0.0345,-0.0563,-0.0494,0.1907,0.1189,-0.2399,-0.1649",0.6606217616580312,0.7405345211581292,0.5483528161530288,0.8445899791109484,0.02768729641693811,0.193158953722334,0.0022197558268590455
221qmpQeBNV87sUjQeUTVH,Around Me (feat. Don Toliver),"0.0851,0.0120,0.0904,0.0311,-0.0426,-0.0267,0.2402,0.1489,-0.2190,-0.1366",0.6580310880829017,0.6380846325167039,0.04994686503719449,0.8428128302858858,0.01954397394136808,0.09657947686116701,0.009988901220865704
22W6wI4hDTjMAYKKBQW9dU,D-Day,"-0.0408,0.0696,-0.0101,-0.0089,0.0464,0.0121,0.1212,0.0872,-0.1415,0.0089",0.5246113989637307,0.8697104677060133,0.7035069075451648,0.8578297378576638,0.3957654723127036,0.2957746478873239,0.0
22sAwsBH0NoNJXnrBenQuO,Sem Aliança no Dedo,"-0.0083,0.0591,0.0534,0.0838,0.0593,-0.0436,0.0608,0.0255,-0.1086,-0.0706",0.44948186528497425,0.2873051224944321,0.38469713071200856,0.7053059399466757,0.503257328990228,0.7364185110663983,0.0
22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),"0.0452,0.0133,0.0647,0.0596,-0.0341,-0.0035,0.1200,0.0476,-0.1236,-0.0855",0.5803108808290157,0.9242761692650335,0.8958554729011691,0.8014496913825564,0.0993485342019544,0.027162977867203213,0.0
23Lyy7ZXRvzfgH4JtDkKrX,No Se Va - En Vivo,"0.0379,0.0032,0.0208,0.0891,0.0038,-0.0186,0.1371,0.0277,-0.0846,-0.0576",0.5297927461139897,0.4788418708240535,0.6960680127523912,0.5852151080930779,0.017915309446254073,0.12173038229376257,0.0
25Jf61edvM78rQHYaWRiIL,Gatita,"0.0361,0.0609,0.0143,0.0865,0.0065,0.0562,0.0558,0.0453,-0.0515,-0.0144",0.9196891191709847,0.7939866369710469,0.7704569606801276,0.7013073550902851,0.05537459283387623,0.15191146881287726,0.2641509433962264
25leEEaz1gIpp7o21Fqyjo,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,"0.0918,0.0735,0.1006,0.0933,-0.0484,-0.0190,0.2004,0.1076,-0.2193,-0.1514",0.8406735751295339,0.3051224944320713,0.9978746014877788,0.999424514781724,0.02117263843648208,0.8038229376257545,0.0
26b3oVLrRUaaybJulow9kz,People,"0.0629,0.0411,0.0690,0.0528,-0.0419,-0.0125,0.1789,0.1427,-0.2136,-0.1446",0.5025906735751297,0.3619153674832962,0.6971307120085016,0.6613659352470056,0.0732899022801303,0.5543259557344065,0.0
26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,"0.0397,-0.0166,0.0099,0.0080,0.0258,0.0834,0.0267,-0.0347,-0.0163,-0.0681",0.4158031088082903,0.37973273942093544,0.14984059511158343,0.6858905890328679,0.006514657980456022,0.7635814889336016,0.0
26hOm7dTtBi0TdpDGl141t,Die For You,"0.0194,-0.0142,0.0520,0.0698,0.0167,0.0314,0.0652,0.0760,-0.0005,-0.0686",0.3717616580310882,0.4688195991091314,0.12433581296493094,0.6721176856386337,0.045602605863192175,0.38531187122736416,0.14095449500554938
27RDADqLHPALTugdGEyGtG,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),"0.0632,0.0248,0.0609,0.0394,-0.0239,0.0041,0.1686,0.1261,-0.1570,-0.1239",0.39507772020725396,0.7594654788418709,0.3857598299681191,0.7361394720615099,0.4788273615635179,0.0925553319919517,0.0
27RYrbL6S02LNVhDWVl38b,Happy Xmas (War Is Over) - Remastered 2010,"0.0609,0.0463,0.0639,0.0064,-0.0176,-0.0313,0.0933,0.0924,-0.1246,-0.0721",0.17616580310880842,0.6046770601336302,0.4006376195536664,0.5546481483020032,0.014657980456026058,0.28169014084507044,0.0
27ZZdyTSQWI7Cug2d2PkqV,BILLIE EILISH.,"0.0994,0.0491,0.0991,0.0528,-0.0144,0.0018,0.2230,0.1667,-0.2587,-0.1553",0.9261658031088086,0.4587973273942094,0.7736450584484592,0.7046395091372772,0.3811074918566775,0.11569416498993963,0.0
27qAMKrDdKEs8HDXcvR24R,Driving Home for Christmas - 2019 Remaster,"0.0457,0.0728,0.0816,0.0373,-0.0021,-0.0519,0.1324,0.1100,-0.1661,-0.0878",0.4248704663212437,0.5412026726057906,0.8809776833156218,0.5173280229756908,0.024429967426710095,0.35714285714285704,0.0
2AJ9m2GYvegfJul4GdERER,On Time (with John Legend),"0.1198,0.0251,0.0984,0.0138,-0.0454,-0.0239,0.2000,0.1511,-0.1954,-0.1392",0.18911917098445602,0.5478841870824054,0.5058448459086079,0.7057502271529412,0.06188925081433225,0.7605633802816901,0.0011098779134295228
2AaaE0qvFWtyT8srKNfRhH,Komang,"-0.0025,-0.0438,0.0242,0.0126,-0.0045,0.0621,0.0569,-0.0109,0.0170,-0.0417",0.661917098445596,0.3507795100222717,0.3315621679064825,0.6202249399468089,0.006514657980456022,0.4175050301810864,0.0
2B4GHvToeLTOBB4QLzW3Ni,Pepas,"0.0415,0.0479,0.0234,-0.0808,0.0138,-0.0050,0.1341,0.0613,-0.1164,-0.1095",0.7474093264248707,0.744988864142539,0.43039319872476095,0.8242416250639828,0.017915309446254073,0.008048289738430582,0.0
2CSRrnOEELmhpq8iaAi9cd,Blind,"0.1146,0.0108,0.0873,0.0782,-0.0505,0.0069,0.2462,0.1631,-0.2394,-0.1365",0.3575129533678757,0.20267260579064592,0.5972369819341127,0.4767646010436395,0.022801302931596087,0.9164989939637825,0.0
2CYnG4UCBBEKIiux3S0jBU,Under The Mistletoe - Bonus Track,"0.0367,0.0279,0.0559,0.0605,-0.0410,0.0253,0.2049,0.0768,-0.2232,-0.0741",0.3264248704663213,0.7850779510022272,0.7088204038257174,0.7750146026097519,0.14332247557003258,0.01710261569416499,0.0
2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"0.0208,0.0114,0.0203,-0.0424,0.0082,0.0245,0.0547,0.0702,-0.0715,-0.0297",0.7525906735751298,0.864142538975501,0.7502656748140277,0.7164575488239429,0.19543973941368076,0.006036217303822938,0.0
2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,"0.0664,0.0262,0.1358,0.0618,0.0044,0.0496,0.1295,0.0670,-0.1353,-0.0600",0.8808290155440418,0.5300668151447662,0.5589798087141339,0.7555548229753175,0.0732899022801303,0.08651911468812876,0.0
2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),"0.0370,0.0600,0.0891,0.0280,-0.0130,-0.0365,0.1325,0.0915,-0.1370,-0.1156",0.739637305699482,0.6681514476614699,0.9766206163655686,0.716635263706449,0.02768729641693811,0.18309859154929575,0.0
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),"-0.0388,-0.0114,0.0315,0.0133,0.0147,-0.0040,0.0647,-0.0072,0.0009,-0.0236",0.7823834196891194,0.6781737193763919,0.6386822529224231,0.8118904407297984,0.03257328990228013,0.11267605633802816,0.0
2Ej3iV0nulryy9S3UQvjSx,Hope That's True,"0.1125,0.0178,0.0555,0.0653,-0.0577,0.0053,0.2292,0.1322,-0.2260,-0.1528",0.5194300518134716,0.8251670378619154,0.7853347502656749,0.782611913836894,0.022801302931596087,0.16398390342052313,0.0
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,"0.1058,0.0702,0.0937,0.0707,-0.0301,0.0056,0.2379,0.1651,-0.2069,-0.1314",0.5233160621761659,0.41759465478841873,0.9149840595111586,0.6112503383802435,0.04397394136807818,0.6177062374245472,0.0
2EmEXCi8ue7p5Xqmqz10kW,Let It Snow! - 10th Anniversary,"0.0057,0.0431,0.1177,-0.0469,0.0272,0.0080,0.1371,0.0042,-0.0999,-0.0879",0.4831606217616582,0.4832962138084633,0.5727948990435707,0.7727487378577972,0.04071661237785017,0.6348088531187123,0.0
2FPfeYlrbSBR8PwCU0zaqq,Have Yourself A Merry Little Christmas - Remastered 1999,"-0.0233,0.0706,0.0631,-0.0711,-0.0306,0.0258,0.0536,0.0224,-0.0935,-0.0242",0.09974093264248707,0.04454342984409801,0.26673751328374073,0.32308565639636067,0.017915309446254073,0.9185110663983903,0.0
2FRnf9qhLbvw8fu4IBXx78,Last Christmas,"0.0709,0.0697,0.0882,0.0253,-0.0340,-0.0059,0.1535,0.1455,-0.1964,-0.1427",0.712435233160622,0.4242761692650334,0.967056323060574,0.4458422114875521,0.009771986970684043,0.1901408450704225,0.0
2GAhgAjOhEmItWLfgisyOn,Low,"0.1146,0.0108,0.0873,0.0782,-0.0505,0.0069,0.2462,0.1631,-0.2394,-0.1365",0.6645077720207255,0.5000000000000001,0.31668437832093527,0.6785598501294852,0.05374592833876221,0.4275653923541247,0.003329633740288568
2GThBgzZoZfz0lx1JjBwfe,Those Eyes,"-0.0482,0.0121,0.0746,-0.0156,0.0299,0.0223,0.1501,-0.0362,-0.0222,-0.0786",0.5336787564766841,0.28285077951002224,0.2189160467587673,0.6426170151425963,0.00814332247557003,0.7313883299798793,0.0
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,"0.0528,0.0236,0.0655,0.0203,-0.0377,-0.0290,0.1612,0.1084,-0.1878,-0.1413",0.6878238341968913,0.4832962138084633,0.3262486716259299,0.6731839749336712,0.16123778501628666,0.07042253521126761,0.0
